ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
7.6184,4.6017,-1.2306
9.6391,6.359,1.3743
9.6391,6.359,1.3743
11.7843,11.1474,4.2808
12.0333,13.1729,4.5873
12.0333,13.1729,4.5873
10.5728,15.5049,0.0766
10.5728,15.5049,0.0766
8.2408,13.0676,0.996
8.2408,13.0676,0.996
5.0853,10.1227,0.747
5.0853,10.1227,0.747
4.2425,9.0549,0.4693
4.2425,9.0549,0.4693
4.2425,9.0549,0.4693
5.4109,10.5632,0.7614
5.5929,11.6215,0.7566
5.5929,11.6215,0.7566
5.5929,11.6215,0.7566
4.4628,10.07,0.6033
4.4628,10.07,0.6033
3.7589,8.576,0.7614
3.7589,8.576,0.7614
3.3088,7.6998,1.0008
3.3088,7.6998,1.0008
3.5961,7.6184,1.0439
3.5961,7.6184,1.0439
4.5107,8.5281,0.9433
4.5107,8.5281,0.9433
5.1092,10.4818,0.8332
5.1092,10.4818,0.8332
5.3247,9.7061,0.431
5.3247,9.7061,0.431
4.3574,8.1977,0.34
4.3574,8.1977,0.34
4.4197,7.2784,0.2634
4.4197,7.2784,0.2634
4.4436,6.8618,0.3352
4.4436,6.8618,0.3352
4.3048,6.6415,0.4214
4.3048,6.6415,0.4214
4.5155,6.7708,0.3926
4.5155,6.7708,0.3926
4.2329,7.3263,0.3639
4.2329,7.3263,0.3639
4.6017,7.4891,0.2634
4.6017,7.4891,0.2634
4.7118,7.5034,0.0814
4.7118,7.5034,0.0814
4.3814,7.7716,-0.0239
4.3814,7.7716,-0.0239
4.2186,7.9009,-0.0622
4.2569,7.9296,0.0622
4.2569,7.9296,0.0622
4.051,7.8482,0.1149
4.0701,7.8099,0.1484
4.0701,7.8099,0.1484
4.0175,8.1259,-0.2059
4.0175,8.1259,-0.2059
4.4963,8.3558,-0.4597
4.4963,8.3558,-0.4597
4.8507,8.4994,0.4166
4.8507,8.4994,0.4166
4.6591,8.6431,0.2777
4.6591,8.6431,0.2777
4.6831,8.8681,-0.1772
4.6831,8.8681,-0.1772
4.6926,8.9352,-0.3879
4.6926,8.9352,-0.3879
4.0701,8.7149,0.1676
4.0701,8.7149,0.1676
3.1603,8.8394,1.6041
3.1603,8.8394,1.6041
3.1603,9.1459,0.9529
2.1835,9.1459,0.9529
2.1835,9.1459,0.9529
4.3958,8.9639,-0.431
4.3958,8.9639,-0.431
3.8882,9.5624,0.5938
3.8882,9.5624,0.5938
4.0223,9.9407,1.719
4.0223,9.9407,1.719
4.1228,10.4627,2.9018
4.1228,10.4627,2.9018
4.6639,10.4196,3.7014
4.6639,10.4196,3.7014
4.9464,11.1043,2.3798
4.9464,11.1043,2.3798
4.9991,11.8513,1.3168
4.9991,11.8513,1.3168
5.4253,12.1051,1.3838
5.4253,12.1051,1.3838
5.545,12.4642,1.3743
5.545,12.4642,1.3743
4.9752,12.0237,1.3024
4.367,11.4634,1.4174
4.1851,11.2767,1.2641
4.1851,11.2767,1.2641
4.0366,10.0317,0.1149
4.0366,10.0317,0.1149
3.7158,9.4379,2.6288
3.7158,9.4379,2.6288
5.8802,9.1363,-1.1971
5.8802,9.1363,-1.1971
4.8794,9.8019,-1.6089
4.2473,9.5864,0.1772
4.2473,9.5864,0.1772
4.3096,8.8538,1.0391
4.3096,8.8538,1.0391
3.8595,8.2313,0.6416
3.8595,8.2313,0.6416
3.8307,7.8673,-0.1867
3.8307,7.8673,-0.1867
4.3479,7.4747,-0.5602
4.3479,7.4747,-0.5602
4.6735,7.4172,-0.8045
4.6735,7.4172,-0.8045
4.7166,7.6854,-1.4078
4.7166,7.6854,-1.4078
5.4875,7.762,-1.3264
5.4875,7.762,-1.3264
6.2201,7.2832,4.391
5.8945,7.5944,5.7221
5.8945,7.5944,5.7221
4.1563,8.9735,2.2553
4.1563,8.9735,2.2553
6.6607,9.7013,-6.0765
6.6607,9.7013,-6.0765
7.5657,8.1834,0.0622
7.5657,8.1834,0.0622
6.9719,7.9104,1.2306
6.9719,7.9104,1.2306
4.6543,8.1116,1.6903
3.6009,7.9775,1.2402
3.6009,7.9775,1.2402
3.6009,7.9775,1.2402
3.3184,7.446,0.3591
3.3184,7.446,0.3591
3.2848,6.8139,0.6464
3.2848,6.8139,0.6464
3.9935,5.8706,1.9585
3.9935,5.8706,1.9585
5.2768,4.9512,2.0542
5.2768,4.9512,2.0542
5.3391,4.4724,1.2785
5.3391,4.4724,1.2785
4.9464,4.4293,1.1061
4.9464,4.4293,1.1061
4.4341,3.9552,1.5131
4.4341,3.9552,1.5131
3.4429,3.4046,2.0063
3.4429,3.4046,2.0063
3.4285,3.1939,2.739
3.4285,3.1939,2.739
4.9273,3.4046,1.6759
5.703,3.4333,1.494
5.703,3.4333,1.494
6.8139,4.0223,1.4222
6.8139,4.0223,1.4222
6.8139,4.0223,1.4222
7.6519,4.8411,1.403
7.6519,4.8411,1.403
7.8051,5.3774,1.0965
8.6479,6.5888,-0.0479
8.6479,6.5888,-0.0479
10.7069,9.7205,3.1268
10.7069,9.7205,3.1268
14.8441,13.3118,7.0485
14.8441,13.3118,7.0485
12.6414,11.2384,1.6472
12.6414,11.2384,1.6472
4.6831,9.4906,-1.2594
4.6831,9.4906,-1.2594
4.276,8.2744,1.9106
4.276,8.2744,1.9106
3.7781,8.1642,1.9154
1.743,10.3046,2.399
1.743,10.3046,2.399
3.0263,12.8473,3.4093
6.4883,13.6422,4.4532
6.4883,13.6422,4.4532
11.2192,12.1482,-4.4963
11.2192,12.1482,-4.4963
8.5521,10.3765,-5.272
2.3224,7.7764,2.0351
2.3224,7.7764,2.0351
2.2075,6.3973,3.0598
2.2075,6.3973,3.0598
2.2984,6.359,2.624
2.1021,7.5705,1.5706
2.4277,8.4276,1.2402
2.4277,8.4276,1.2402
2.4277,8.4276,1.2402
4.1276,10.9271,0.8188
4.1276,10.9271,0.8188
5.8083,11.3294,0.0479
5.8083,11.3294,0.0479
4.2952,9.2751,-0.407
4.2952,9.2751,-0.407
3.6823,7.7237,-0.2969
3.6823,7.7237,-0.2969
3.9217,6.6511,0.2059
3.9217,6.6511,0.2059
4.1372,6.0669,0.4357
4.1372,6.0669,0.4357
4.4293,5.9568,0.68
4.6352,6.0669,0.7949
4.6352,6.0669,0.7949
5.0996,6.5218,0.8045
5.0996,6.5218,0.8045
5.0518,7.2018,0.2921
5.0518,7.2018,0.2921
5.363,7.5513,-0.4645
5.363,7.5513,-0.4645
5.1906,7.5513,-1.221
4.7453,7.5657,-1.2833
4.7453,7.5657,-1.2833
4.6639,7.6088,-0.68
4.6639,7.6088,-0.68
4.9656,7.7428,0.1293
4.9656,7.7428,0.1293
4.8123,7.9823,0.6321
4.8123,7.9823,0.6321
4.5155,8.1547,0.8906
4.5155,8.1547,0.8906
3.5482,8.5712,-1.5945
3.5482,8.5712,-1.5945
4.889,8.7436,1.1875
4.889,8.7436,1.1875
3.9792,9.2847,2.1069
3.9792,9.2847,2.1069
4.0079,9.1075,-0.2969
4.0079,9.1075,-0.2969
4.2521,9.0261,-1.2306
4.2521,9.0261,-1.2306
3.3806,9.2129,0.1724
2.7677,9.232,0.6033
2.7677,9.232,0.6033
2.4469,9.2081,1.0151
2.4469,9.2081,1.0151
3.304,9.5193,0.34
3.304,9.5193,0.34
4.0127,10.0844,1.6281
4.0127,10.0844,1.6281
4.2186,10.4627,1.7957
4.2186,10.4627,1.7957
4.3144,10.6446,1.9393
4.3144,10.6446,1.9393
4.4963,10.6159,2.3846
4.6064,11.1091,2.3511
4.6064,11.1091,2.3511
5.3103,11.8513,1.6855
5.3103,11.8513,1.6855
5.9903,12.0955,1.7861
5.9903,12.0955,1.7861
5.5641,12.2248,1.6664
5.5641,12.2248,1.6664
4.956,12.4498,1.4461
4.956,12.4498,1.4461
3.7158,12.22,1.336
3.7158,12.22,1.336
3.4381,11.7699,0.5315
3.4381,11.7699,0.5315
2.1931,10.975,2.49
2.1931,10.975,2.49
5.4492,9.845,-4.0127
5.4492,9.845,-4.0127
6.268,9.6726,-3.2705
6.268,9.6726,-3.2705
5.4061,9.0788,0.5267
5.4061,9.0788,0.5267
4.64,7.7955,3.0071
4.64,7.7955,3.0071
5.521,6.608,2.4086
5.521,6.608,2.4086
4.6256,6.5266,1.063
4.6256,6.5266,1.063
5.3199,6.1483,-0.3256
5.3199,6.1483,-0.3256
5.4827,6.541,-1.9201
5.4827,6.541,-1.9201
5.7988,6.9097,-2.3511
5.7988,6.9097,-2.3511
6.7852,7.7333,-2.3798
6.7852,7.7333,-2.3798
6.5122,8.4515,-0.7853
6.5122,8.4515,-0.7853
5.9759,8.8011,2.1213
5.9759,8.8011,2.1213
4.4819,8.1355,5.1619
4.4819,8.1355,5.1619
2.6145,7.695,4.027
2.6145,7.695,4.027
3.6583,8.0637,-0.8284
3.6583,8.0637,-0.8284
5.9089,8.7005,-7.4699
5.9089,8.7005,-7.4699
5.5785,8.0637,-0.9242
5.5785,8.0637,-0.9242
4.0701,7.9966,2.8347
4.0701,7.9966,2.8347
3.8068,7.9009,2.4277
3.8068,7.9009,2.4277
4.6304,7.4651,2.1117
5.952,6.6798,1.221
5.9855,6.3877,0.8188
5.9855,6.3877,0.8188
6.0861,5.6695,0.9002
6.0861,5.6695,0.9002
5.5306,4.8937,1.221
5.5306,4.8937,1.221
4.2904,4.2617,1.3743
4.2904,4.2617,1.3743
3.6536,4.2138,1.3886
3.6536,4.2138,1.3886
3.6536,4.2138,1.3886
3.6727,4.2329,1.3408
3.6727,4.2329,1.3408
4.5873,4.0749,1.3934
4.5873,4.0749,1.3934
5.0374,4.1037,1.8196
5.0374,4.1037,1.8196
5.4779,3.6009,1.7047
5.4779,3.6009,1.7047
6.8091,3.8116,1.2402
6.8091,3.8116,1.2402
7.8721,5.2289,0.2442
7.8721,5.2289,0.2442
8.7245,6.2872,-0.1341
8.7245,6.2872,-0.1341
11.7651,9.7923,5.2529
11.7651,9.7923,5.2529
13.1681,16.2997,5.6743
12.7372,18.3013,-1.245
12.7372,18.3013,-1.245
8.193,14.3652,0.6752
8.193,14.3652,0.6752
4.3335,9.8833,2.2601
4.3335,9.8833,2.2601
2.9497,7.9679,1.4222
2.9497,7.9679,1.4222
4.0749,8.4851,0.9385
4.0749,8.4851,0.9385
5.9855,10.8793,1.6185
5.9855,10.8793,1.6185
4.774,9.6582,0.4549
4.774,9.6582,0.4549
2.873,8.6622,0.9385
2.873,8.6622,0.9385
2.6097,8.2935,1.2546
2.6528,8.3989,1.2929
2.6528,8.3989,1.2929
3.4333,8.8633,1.3024
3.4333,8.8633,1.3024
4.3239,9.5193,1.2737
4.3239,9.5193,1.2737
4.7884,9.7683,1.0247
4.7884,9.7683,1.0247
4.2713,8.7963,0.316
4.2713,8.7963,0.316
3.9983,7.8099,-0.091
3.9983,7.8099,-0.091
3.9983,7.8099,-0.091
4.3479,6.699,-0.3974
4.7405,5.9568,-0.2682
4.7405,5.9568,-0.2682
4.9895,6.0047,0.1867
4.9895,6.0047,0.1867
5.0326,6.4212,0.4453
5.0326,6.4212,0.4453
5.0326,6.4212,0.4453
4.9991,6.6607,0.3974
5.0709,6.7995,0.1484
5.0709,6.7995,0.1484
4.9752,6.9336,-0.0192
4.9752,6.9336,-0.0192
4.8219,7.355,-0.3735
4.8219,7.355,-0.3735
4.8794,7.6088,-0.4453
4.8794,7.6088,-0.4453
4.8459,7.7716,-0.4214
4.8507,7.7381,-0.3208
4.8507,7.7381,-0.3208
4.5729,7.3741,0.1724
4.5729,7.3741,0.1724
3.5099,7.5513,-0.4166
3.5099,7.5513,-0.4166
3.9169,8.1642,-0.1389
3.9169,8.1642,-0.1389
3.8499,9.1698,1.8866
3.8499,9.1698,1.8866
3.6919,9.8785,1.3455
3.6919,9.8785,1.3455
3.8355,10.1227,-1.5945
3.8355,10.1227,-1.5945
4.0893,9.9934,0.8284
4.0893,9.9934,0.8284
2.7581,9.6534,1.5562
2.7581,9.6534,1.5562
3.3375,9.2847,1.0008
3.3375,9.2847,1.0008
4.1324,9.9647,0.9912
4.1324,9.9647,0.9912
4.8507,10.9607,1.0391
5.0901,11.4299,1.4557
5.0901,11.4299,1.4557
4.7932,11.9566,2.7773
4.7932,11.9566,2.7773
5.363,13.1777,3.9217
5.4157,13.872,3.7062
5.4157,13.872,3.7062
4.6064,14.7818,2.5666
4.6064,14.7818,2.5666
4.4532,12.9574,2.2218
4.4532,12.9574,2.2218
3.735,11.6358,-0.905
3.735,11.6358,-0.905
4.5394,9.5864,-2.9449
4.5394,9.5864,-2.9449
3.8068,8.6814,2.9784
3.8068,8.6814,2.9784
5.612,8.2073,0.0958
5.612,8.2073,0.0958
4.4772,8.8825,0.7183
4.4772,8.8825,0.7183
5.0518,8.5569,1.1971
5.0518,8.5569,1.1971
4.9033,8.2408,0.2634
4.9033,8.2408,0.2634
4.5394,7.9104,-0.656
4.5394,7.9104,-0.656
5.8227,7.446,-1.1636
5.8227,7.446,-1.1636
5.8227,7.446,-1.1636
6.4404,7.355,-1.9297
6.4404,7.355,-1.9297
5.3678,8.6862,-5.205
5.3678,8.6862,-5.205
5.0518,7.5465,3.8116
5.0518,7.5465,3.8116
4.4963,7.6614,4.9656
4.4963,7.6614,4.9656
3.1843,8.8825,3.4285
3.1843,8.8825,3.4285
5.3774,9.8258,-3.6823
5.3774,9.8258,-3.6823
5.7652,9.347,-4.5729
5.7652,9.347,-4.5729
5.4109,7.4651,1.1923
4.6639,6.9671,2.0159
4.6639,6.9671,2.0159
3.5099,6.5362,0.9385
3.5099,6.5362,0.9385
4.1851,6.2728,1.3216
4.1851,6.2728,1.3216
4.1851,6.3446,1.6185
4.1851,6.3446,1.6185
4.4245,5.9089,1.6712
4.4245,5.9089,1.6712
5.2816,4.9847,1.6807
5.2816,4.9847,1.6807
5.8179,4.2138,1.2498
5.8179,4.2138,1.2498
4.9656,3.62,0.4357
4.9656,3.62,0.4357
4.1994,3.5913,1.1827
3.9169,3.5243,1.4844
3.9169,3.5243,1.4844
3.6966,3.6583,1.7478
3.6966,3.6583,1.7478
4.4484,3.9504,2.0542
4.4484,3.9504,2.0542
5.4731,3.9169,1.7909
5.4731,3.9169,1.7909
6.6559,3.9456,1.7238
6.6559,3.9456,1.7238
7.8195,4.8411,0.905
7.8195,4.8411,0.905
8.5138,5.703,-0.34
8.5138,5.703,-0.34
9.8067,6.2537,-0.8859
9.8067,6.2537,-0.8859
12.8808,11.4587,7.9057
14.9255,13.6661,8.3701
14.9255,13.6661,8.3701
14.9255,13.6661,8.3701
11.6119,14.5041,-3.5578
6.0669,11.655,1.2163
6.0669,11.655,1.2163
6.0669,11.655,1.2163
4.0079,10.635,2.7821
4.0079,9.8928,1.0343
4.0079,9.8928,1.0343
4.0079,9.8928,1.0343
5.6455,10.6494,-0.2155
5.6455,10.6494,-0.2155
6.359,10.4675,2.0446
6.359,10.4675,2.0446
4.3814,9.2943,0.4884
3.5003,9.0261,0.6033
3.5003,9.0261,0.6033
2.8491,8.3941,1.1971
2.8491,8.3941,1.1971
2.715,8.2361,1.245
2.715,8.2361,1.245
3.4093,8.5808,1.2641
3.4093,8.5808,1.2641
4.5059,9.5002,1.5275
4.5059,9.5002,1.5275
4.9847,9.8067,1.1588
4.9847,9.8067,1.1588
4.3383,8.7676,0.1437
4.3383,8.7676,0.1437
4.3048,7.4603,-0.2251
4.3048,7.4603,-0.2251
4.2665,6.2824,-0.0766
4.2665,6.2824,-0.0766
4.3191,5.5258,0.0527
4.3191,5.5258,0.0527
4.4772,5.6455,0.2298
4.4772,5.6455,0.2298
5.0949,6.2106,0.2634
5.0949,6.2106,0.2634
5.5785,6.8426,0.2634
5.5785,6.8426,0.2634
5.6551,7.4029,-0.2538
5.6551,7.4029,-0.2538
5.5929,7.8147,-0.6416
5.5929,7.8147,-0.6416
5.4157,7.6758,-0.656
5.1188,7.6662,-0.6704
5.1188,7.6662,-0.6704
4.9416,7.7333,-0.3879
4.9416,7.7333,-0.3879
4.7501,7.9392,-0.8859
4.7501,7.9392,-0.8859
4.4484,7.8147,-1.2258
4.4484,7.8147,-1.2258
4.5394,7.6806,0.2873
4.5394,7.6806,0.2873
3.8882,8.1068,1.4174
3.8882,8.1068,1.4174
3.2992,8.5186,1.5275
3.2992,8.5186,1.5275
3.7589,8.7676,0.6177
3.7589,8.7676,0.6177
3.7302,9.1554,0.0096
3.7302,9.1554,0.0096
3.5578,9.0692,0.3783
3.5578,9.0692,0.3783
3.1939,8.758,1.2737
3.1939,8.758,1.2737
3.1939,8.758,1.2737
3.371,8.8969,1.0439
3.371,8.8969,1.0439
3.7876,9.3182,1.1253
3.7876,9.3182,1.1253
4.1707,9.8881,1.3982
4.1707,9.8881,1.3982
4.0797,10.4435,1.5993
4.0797,10.4435,1.5993
4.2665,10.7404,2.1069
4.2665,10.7404,2.1069
4.549,11.8657,3.1364
4.549,11.8657,3.1364
5.5976,13.5943,2.5522
5.5976,13.5943,2.5522
5.8323,15.5288,2.4086
5.8323,15.5288,2.4086
4.7788,15.6246,4.1324
4.7788,15.6246,4.1324
5.0661,12.5025,0.1389
5.0661,12.5025,0.1389
4.9991,10.07,-4.7836
4.9991,10.07,-4.7836
4.3958,9.0357,1.2546
4.3958,9.0357,1.2546
6.9288,8.6574,-4.5346
6.9288,8.6574,-4.5346
5.7126,9.0261,-3.4189
5.7126,9.0261,-3.4189
4.5298,8.4994,1.7238
4.5298,8.4994,1.7238
4.7357,7.446,3.3279
4.7357,7.446,3.3279
4.3191,7.1874,1.5706
4.3191,7.1874,1.5706
5.636,6.9959,0.3974
5.77,7.0533,-0.2442
5.77,7.0533,-0.2442
5.2625,7.5082,-1.47
5.2625,7.5082,-1.47
5.7509,8.5473,-3.4333
5.7509,8.5473,-3.4333
5.4684,8.1451,0.6033
5.4684,8.1451,0.6033
5.6934,7.4029,4.3048
5.454,7.3646,5.4205
5.454,7.3646,5.4205
4.4341,7.7237,5.545
4.4341,7.7237,5.545
3.4812,9.0836,-0.1197
5.5067,9.4092,-5.2002
5.5067,9.4092,-5.2002
7.1012,8.7245,-3.1029
7.1012,8.7245,-3.1029
5.2337,8.1594,2.0255
3.0694,8.0589,0.9242
3.0694,8.0589,0.9242
3.4237,7.7428,1.063
3.4237,7.7428,1.063
3.4237,7.1682,1.561
3.6105,7.1682,1.561
4.1563,5.7892,1.9058
4.1563,5.7892,1.9058
4.8507,4.8363,1.8579
4.8507,4.8363,1.8579
6.1675,3.6823,1.5419
6.2728,3.6583,1.3791
6.2728,3.6583,1.3791
5.1236,3.7589,1.0343
5.1236,3.7589,1.0343
4.142,3.7206,1.5227
4.142,3.7206,1.5227
3.5626,3.6679,1.6616
3.5626,3.6679,1.6616
3.2848,3.1316,1.6472
3.2848,3.1316,1.6472
4.5538,3.1029,1.9489
4.5538,3.1029,1.9489
5.8658,3.1795,2.0159
6.2489,3.3232,1.7909
6.2489,3.3232,1.7909
7.1587,4.0318,0.5794
7.5896,4.391,-0.0287
7.5896,4.391,-0.0287
7.3646,5.3534,-0.4741
7.3646,5.3534,-0.4741
9.6486,6.201,-1.0822
9.6486,6.201,-1.0822
14.2742,15.1601,11.0181
14.2742,15.1601,11.0181
17.832,22.4816,-2.217
17.832,22.4816,-2.217
8.351,14.1162,-0.4788
8.351,14.1162,-0.4788
3.3088,9.2991,2.5762
3.3088,9.2991,2.5762
2.6576,7.5369,2.2793
2.6576,7.5369,2.2793
3.1987,7.7476,-0.9098
3.1987,7.7476,-0.9098
5.8802,10.5919,2.4421
6.201,9.6678,2.4517
6.201,9.6678,2.4517
3.4764,8.2025,0.4501
3.4764,8.2025,0.4501
2.8826,7.6662,0.6273
2.8826,7.6662,0.6273
2.8587,7.9918,1.221
2.8587,7.9918,1.221
2.8587,7.9918,1.221
3.6679,8.2744,1.5227
4.8746,8.667,1.4222
4.8746,8.667,1.4222
4.8746,8.667,1.4222
5.5354,9.4619,1.0439
4.9273,9.3661,0.0814
4.9273,9.3661,0.0814
4.9273,9.3661,0.0814
4.4963,8.2361,-0.7566
4.4963,8.2361,-0.7566
4.051,7.0916,-0.8859
4.051,7.0916,-0.8859
3.9648,6.3063,-0.4741
3.9648,6.3063,-0.4741
3.9887,6.0813,0.1053
3.9887,6.0813,0.1053
4.0989,6.608,0.4166
4.0989,6.608,0.4166
4.525,7.2544,0.6129
4.525,7.2544,0.6129
4.9225,7.6662,0.4166
4.9225,7.6662,0.4166
5.1619,7.7812,0.2107
5.1619,7.7812,0.2107
4.9704,7.9535,-0.1389
4.9704,7.9535,-0.1389
4.9704,7.9535,-0.1389
4.8842,8.0014,-0.5459
4.707,7.9727,-1.1444
4.6687,7.9344,-1.7909
4.6687,7.9344,-1.7909
5.2864,7.4077,-1.47
5.2864,7.4077,-1.47
4.9033,7.197,0.3687
4.9033,7.197,0.3687
4.0031,7.6088,0.6321
4.0031,7.6088,0.6321
3.9217,7.9966,0.996
3.9217,7.9966,0.996
3.4668,8.5521,1.5658
3.4668,8.5521,1.5658
3.1651,8.8777,1.3408
3.1651,8.8777,1.3408
3.5865,8.8873,0.2777
3.5865,8.8873,0.2777
4.3431,8.7053,1.4653
4.3431,8.7053,1.4653
4.7836,8.916,1.7382
4.7836,8.916,1.7382
4.7836,8.916,1.7382
5.2098,9.5529,0.7949
4.616,9.9551,1.6568
4.616,9.9551,1.6568
4.2234,10.4483,1.6185
4.2234,10.4483,1.6185
4.2186,11.1426,1.7621
4.2186,11.1426,1.7621
5.2241,13.2591,2.5953
5.2241,13.2591,2.5953
6.3063,15.3133,2.6815
6.3063,15.3133,2.6815
4.5107,14.8345,2.9018
4.5107,14.8345,2.9018
4.5107,14.8345,2.9018
4.2186,12.5073,3.7062
4.2186,12.5073,3.7062
4.0845,10.5393,2.0207
5.6407,9.007,-8.4228
5.6407,9.007,-8.4228
5.1811,9.8737,3.1173
5.1811,9.8737,3.1173
6.4979,9.7109,-1.2498
6.4979,9.7109,-1.2498
4.391,9.7923,1.6041
4.391,9.7923,1.6041
4.7597,8.3031,1.6999
4.7357,7.7476,1.1827
4.7357,7.7476,1.1827
4.7884,6.8857,0.1341
4.7884,6.8857,0.1341
5.3151,6.6846,-0.905
5.3151,6.6846,-0.905
6.5457,7.2018,-2.0638
6.5457,7.2018,-2.0638
7.7237,8.4084,-3.1795
7.7237,8.4084,-3.1795
6.1052,9.9982,-2.5187
6.1052,9.9982,-2.5187
6.4787,8.351,5.6455
6.4787,8.351,5.6455
4.0749,7.944,6.1435
4.0749,7.944,6.1435
2.9449,7.7812,3.3184
2.9449,7.7812,3.3184
5.9951,7.8099,-2.3511
5.9951,7.8099,-2.3511
7.1156,8.2121,-4.5586
7.1156,8.2121,-4.5586
5.0087,7.4508,0.4262
5.0087,7.4508,0.4262
2.9592,7.082,1.4796
2.9592,7.082,1.4796
2.2793,6.426,1.8004
2.2793,6.426,1.8004
2.0446,6.1483,1.9824
2.2314,5.4061,1.7957
2.2314,5.4061,1.7957
3.4812,4.6735,1.2881
3.4812,4.6735,1.2881
5.4205,4.1372,1.0534
6.0956,4.0893,1.1492
6.0956,4.0893,1.1492
6.4308,3.9169,1.7142
6.4308,3.9169,1.7142
4.7549,3.9217,1.7382
4.7549,3.9217,1.7382
4.3431,3.96,1.5993
4.5059,3.8259,1.4892
4.5059,3.8259,1.4892
4.5059,3.8259,1.4892
5.0805,3.8259,1.7286
5.0805,3.8259,1.7286
5.4971,3.5865,1.834
5.8323,3.2561,0.6225
5.8323,3.2561,0.6225
5.8323,3.2561,0.6225
6.1723,3.7972,0.1484
6.1723,3.7972,0.1484
7.8338,5.703,0.5267
7.8338,5.703,0.5267
13.4219,11.813,7.0868
13.4219,11.813,7.0868
18.1816,20.073,3.1939
18.1816,20.073,3.1939
10.252,17.8799,-0.9433
10.252,17.8799,-0.9433
5.4684,10.4483,3.0071
5.4684,10.4483,3.0071
3.0119,8.0541,1.743
3.0119,8.0541,1.743
2.7629,6.8905,-0.6321
2.7677,8.3989,0.8811
2.7677,8.3989,0.8811
5.6886,10.4387,1.7669
5.6886,10.4387,1.7669
3.7397,8.6526,-0.1963
3.7397,8.6526,-0.1963
2.8587,7.5369,1.4222
2.8347,7.2927,1.6759
2.8347,7.2927,1.6759
3.055,7.4986,1.4509
3.055,7.4986,1.4509
3.7206,8.2935,1.063
3.7206,8.2935,1.063
4.9464,9.6055,1.1061
4.9464,9.6055,1.1061
5.0613,9.7636,0.8763
5.0613,9.7636,0.8763
4.6495,8.758,0.3543
4.6495,8.758,0.3543
4.8746,7.7045,0.0575
4.8746,7.7045,0.0575
4.7597,7.0581,-0.3208
4.7262,6.8618,-0.4357
4.7262,6.8618,-0.4357
5.1284,6.6367,-0.34
5.1284,6.6367,-0.34
5.0182,6.9097,0.0575
5.0182,6.9097,0.0575
4.798,7.0629,0.2059
4.798,7.0629,0.2059
4.7549,6.8283,0.2538
4.7549,6.8283,0.2538
4.4819,6.8761,0.091
4.3622,7.0006,0.0239
4.3622,7.0006,0.0239
4.6639,7.3598,0.182
4.6639,7.3598,0.182
4.6543,7.8099,0.0527
4.6543,7.8099,0.0527
5.0422,8.1642,0.0622
5.0422,8.1642,0.0622
4.9847,8.2791,0.1101
4.9847,8.2791,0.1101
4.7693,8.0541,0.2155
4.118,8.0206,-0.2203
4.118,8.0206,-0.2203
3.4716,8.2552,-1.9441
3.4716,8.2552,-1.9441
3.4716,8.2552,-1.9441
4.2808,8.5712,1.4269
4.2808,8.5712,1.4269
3.1699,9.0261,1.8244
3.1699,9.0261,1.8244
3.2561,8.7388,-0.7661
3.2561,8.7388,-0.7661
4.3479,9.0118,1.0678
4.3479,9.0118,1.0678
4.0749,9.0118,1.2402
4.0749,9.0118,1.2402
4.9273,8.6862,1.0295
4.8411,8.9016,0.6273
4.8411,8.9016,0.6273
5.2289,9.5768,1.0774
5.2289,9.5768,1.0774
4.7597,10.0221,1.1923
4.7597,10.0221,1.1923
4.4532,10.5776,2.217
4.4532,10.5776,2.217
4.8794,11.6885,2.2936
4.8794,11.6885,2.2936
5.8419,14.0875,1.561
5.8419,14.0875,1.561
6.6272,15.9023,1.3695
6.6272,15.9023,1.3695
5.2529,15.1314,2.6432
5.2529,15.1314,2.6432
3.7828,12.22,3.6919
3.7828,12.22,3.6919
4.027,9.663,2.2841
4.027,9.663,2.2841
6.8809,6.9623,-17.0467
6.8809,6.9623,-17.0467
4.6974,8.6957,0.996
4.6974,8.6957,0.996
5.8945,9.1171,2.6528
4.209,9.1267,3.7924
4.209,9.1267,3.7924
4.3287,7.6806,1.9154
4.3287,7.6806,1.9154
4.5442,7.1874,0.34
4.5442,7.1874,0.34
4.5442,6.9384,-1.5562
4.5442,6.9384,-1.5562
5.4731,7.2449,-2.2601
5.4731,7.2449,-2.2601
5.4731,7.2449,-2.2601
5.2433,8.4228,-2.739
5.7509,9.3853,-6.8905
5.7509,9.3853,-6.8905
5.7509,9.3853,-6.8905
4.9177,8.1068,4.6112
4.9177,8.1068,4.6112
3.9983,7.5513,6.8714
2.1644,7.5561,4.3766
2.1644,7.5561,4.3766
2.1644,7.5561,4.3766
4.0654,7.7189,0.1484
6.3255,8.3079,-6.9815
6.3255,8.3079,-6.9815
6.9671,8.5808,-3.1412
6.9671,8.5808,-3.1412
5.3678,7.8817,3.7972
5.3678,7.8817,3.7972
3.893,7.3263,2.217
3.893,7.3263,2.217
4.5681,6.4404,0.5315
4.5681,6.4404,0.5315
4.5633,6.3398,0.7039
4.5633,6.3398,0.7039
4.6064,5.8754,1.7095
4.6064,5.8754,1.7095
5.2289,4.2808,1.992
5.2289,4.2808,1.992
4.9991,3.5147,1.4174
4.9991,3.5147,1.4174
4.2665,3.6057,1.2163
4.2665,3.6057,1.2163
3.96,3.3758,1.5179
3.96,3.3758,1.5179
